3,89,"FW: ASAP - TW Cust Phone # s"
3,98,"FW: ASAP - TW Cust Phone # s"
3,98,"FW: ASAP - TW Cust Phone # s"
3,98,"FW: ASAP - TW Cust Phone # s"
3,98,"FW: ASAP - TW Cust Phone # s"
3,107,"FW: ECS Contract Review & New Idea"
3,107,"FW: ECS Contract Review & New Idea"
3,107,"FW: ASAP - TW Cust Phone # s"
3,107,"FW: ASAP - TW Cust Phone # s"
3,107,"FW: ECS Contract Review & New Idea"
3,107,"FW: ECS Contract Review & New Idea"
3,107,"FW: ASAP - TW Cust Phone # s"
3,107,"FW: ASAP - TW Cust Phone # s"
3,129,"FYI - 637 Imbal Mtg"
3,129,"FYI - 637 Imbal Mtg"
3,129,"TW Firm Contracts"
3,129,"TW Firm Contracts"
3,129,"TW Firm Contracts"
3,135,"2002 Plan Pres"
3,135,"2002 Plan Pres"
3,135,"FYI - 637 Imbal Mtg"
3,135,"WTX Pool Capacity"
3,135,"WTX Pool Capacity"
3,135,"2002 Plan Review (11/8/01)"
3,135,"2002 Plan Review (11/8/01)"
3,135,"FW: ECS Contract Review & New Idea"
3,135,"FW: ECS Contract Review & New Idea"
3,135,"2001 Operations Directors Conference"
3,135,"2001 Operations Directors Conference"
3,135,"2002 Plan Pres"
3,135,"2002 Plan Pres"
3,135,"TW s 2002 Plan Pres"
3,135,"TW s 2002 Plan Pres"
3,135,"2002 Plan Pres"
3,135,"2002 Plan Pres"
3,135,"Installation of Pigging Facilities"
3,135,"Installation of Pigging Facilities"
3,135,"WTX Pool Capacity"
3,135,"WTX Pool Capacity"
3,135,"Installation of Pigging Facilities"
3,135,"Installation of Pigging Facilities"
3,135,"FW: ECS Contract Review & New Idea"
3,135,"FW: ECS Contract Review & New Idea"
3,142,"FYI - 637 Imbal Mtg"
3,142,"FYI - 637 Imbal Mtg"
3,147,"2nd revised pres"
3,147,"Revised Pres"
3,147,"2002 Plan Pres"
3,147,"2002 Plan Review (11/8/01)"
3,147,"RE: TW Daily Balance 09/27/01"
3,147,"RE:"
3,147,"2002 Plan Pres"
3,147,"Revised Pres"
3,147,"2nd revised pres"
3,147,"2002 Plan Pres"
6,6,"RE: North Team Differential Pay"
6,6,"RE: North Team Differential Pay"
6,6,"RE: Gas Logistics Presentation"
6,6,"RE: Gas Logistics Presentation"
6,6,"Finalize Transwestern Presentations"
6,6,"FW: Production Migration 10/28/01"
6,6,"FW: Production Migration 10/28/01"
6,6,"RE: Gas Logistics Presentation"
6,6,"RE: Gas Logistics Presentation"
6,6,"FW: Conference Rooms/Shared Calendar Migration"
6,6,"FW: Conference Rooms/Shared Calendar Migration"
6,6,"FW: SBA Priority during Allocations"
6,6,"FW: SBA Priority during Allocations"
6,6,"Team Shipper/Operator Assignments"
6,6,"Outstanding A/R Issues Back to January, 1998"
6,6,"Outstanding A/R Issues Back to January, 1998"
6,6,"Outstanding A/R Issues Back to January, 1998"
6,6,"Presentation"
6,6,"Presentation"
6,6,"PG&E visit to TW Office"
6,6,"PG&E visit to TW Office"
6,6,"RE: Gas Logistics Presentation"
6,6,"RE: Gas Logistics Presentation"
6,6,"FW: Production Migration 10/28/01"
6,6,"FW: Production Migration 10/28/01"
6,6,"RE: Gas Logistics Presentation"
6,6,"RE: Gas Logistics Presentation"
6,6,"FW: Conference Rooms/Shared Calendar Migration"
6,6,"FW: Conference Rooms/Shared Calendar Migration"
6,6,"FW: SBA Priority during Allocations"
6,6,"FW: SBA Priority during Allocations"
6,6,"Phone Broadcast"
6,6,"FW: NNG/TW Manual Scheduling Report"
6,6,"RE: Reverse Auction"
6,6,"RE: Reverse Auction"
6,6,"RE: Nomination/Confirmation Process"
6,6,"RE: Nomination/Confirmation Process"
6,6,"RE: Williams Visit"
6,6,"RE: Williams Visit"
6,6,"test to blackberry"
6,6,"FW: Agenda addition"
6,6,"FW: Agenda addition"
6,6,"Agenda addition"
6,6,"Agenda addition"
6,6,"RE: Branchline Curtailment Review"
6,6,"RE: Branchline Curtailment Review"
6,6,"RE: Branchline Curtailment Review"
6,6,"Branchline Curtailment Review"
6,6,"Branchline Curtailment Review"
6,6,"ElPaso Keystone"
6,6,"ElPaso Keystone"
6,6,"RE: Weekend Recap"
6,6,"Demarc Allocation Presentation"
6,6,"Demarc Allocation Presentation"
6,6,"FW: Duke Field Services Contract"
6,6,"Phoneburst"
6,6,"Phoneburst"
6,6,"Posting Weekend Coverage to WEB"
6,6,"Posting Weekend Coverage to WEB"
6,6,"NNG - South End Small customer deliveries"
6,6,"NNG - South End Small customer deliveries"
6,6,"RE: SMS Conference Call"
6,6,"FW: SoCal - November 1 Changes"
6,6,"FW: SoCal - November 1 Changes"
6,6,"SoCal - November 1 Changes"
6,6,"SoCal - November 1 Changes"
6,6,"RE: Scheduled quantity reports"
6,6,"RE: Scheduled quantity reports"
6,6,"Team Shipper/Operator Assignments"
6,6,"FW: Meter 757980 - AGRA - Exol TBS #1"
6,6,"FW: Noms at Great Lakes - Carlton Interconnect - mtr 644101"
6,6,"Shelley s Staff Meeting"
6,6,"Shelley s Staff Meeting"
6,6,"Training for Marketing - Nomination, Confirmation, Scheduling Process"
6,6,"Training for Marketing - Nomination, Confirmation, Scheduling Process"
6,6,"Outstanding A/R Issues Back to January, 1998"
6,6,"Outstanding A/R Issues Back to January, 1998"
6,6,"Outstanding A/R Issues Back to January, 1998"
6,6,"FW: EDI Training"
6,6,"FW: EDI Training"
6,6,"FW: EDI Training"
6,6,"Testing for October"
6,6,"Testing for October"
6,6,"Winter Ops Meeting Follow-up"
6,6,"Winter Ops Meeting Follow-up"
6,6,"Posting Weekend Coverage to WEB"
6,6,"Posting Weekend Coverage to WEB"
6,6,"Demarc Allocation Presentation"
6,6,"Demarc Allocation Presentation"
6,6,"RE: Branchline Curtailment Review"
6,6,"RE: Branchline Curtailment Review"
6,6,"RE: Branchline Curtailment Review"
6,6,"FW: Agenda addition"
6,6,"FW: Agenda addition"
6,6,"RE: Williams Visit"
6,6,"RE: Williams Visit"
6,6,"RE: Nomination/Confirmation Process"
6,6,"RE: Nomination/Confirmation Process"
6,6,"RE: Reverse Auction"
6,6,"RE: Reverse Auction"
6,6,"FW: NNG/TW Manual Scheduling Report"
6,6,"Finalize Transwestern Presentations"
6,6,"FW: SoCal - November 1 Changes"
6,6,"FW: SoCal - November 1 Changes"
6,6,"FW: SoCal - November 1 Changes"
6,6,"FW: SoCal - November 1 Changes"
6,6,"ElPaso Keystone"
6,6,"ElPaso Keystone"
6,6,"FW: SoCal - November 1 Changes"
6,6,"FW: SoCal - November 1 Changes"
6,6,"FW: Production Migration 10/28/01"
6,6,"FW: Production Migration 10/28/01"
6,17,"Finalize Transwestern Presentations"
6,17,"RE: TW shipper imbalances"
6,17,"FW: SoCal - November 1 Changes"
6,17,"RE: shipper imbal $$ collected"
6,17,"Finalize Transwestern Presentations"
6,17,"RE: TW shipper imbalances"
6,17,"FW: SoCal - November 1 Changes"
6,17,"FW: SoCal - November 1 Changes"
6,17,"FW: SoCal - November 1 Changes"
6,64,"FW: Follow-up - 2001 Winter Operations Meeting"
6,66,"PG&E visit to TW Office"
6,66,"ElPaso Keystone"
6,66,"ElPaso Keystone"
6,66,"RE: TW shipper imbalances"
6,66,"FW: SoCal - November 1 Changes"
6,66,"FW: SoCal - November 1 Changes"
6,66,"RE: TW shipper imbalances"
6,66,"FW: SoCal - November 1 Changes"
6,66,"FW: SoCal - November 1 Changes"
6,66,"FW: SoCal - November 1 Changes"
6,66,"FW: SoCal - November 1 Changes"
6,66,"ElPaso Keystone"
6,66,"ElPaso Keystone"
6,66,"FW: SoCal - November 1 Changes"
6,66,"FW: SoCal - November 1 Changes"
6,98,"RE: TW shipper imbalances"
6,98,"RE: shipper imbal $$ collected"
6,98,"RE: TW shipper imbalances"
6,129,"Finalize Transwestern Presentations"
6,129,"FW: Production Migration 10/28/01"
6,129,"FW: Production Migration 10/28/01"
6,129,"FW: FYI - 637 Imbal Mtg"
6,129,"FW: Production Migration 10/28/01"
6,129,"FW: Production Migration 10/28/01"
6,129,"Fw: Update"
6,129,"RE: Williams Visit"
6,129,"RE: Williams Visit"
6,129,"RE: Weekend Recap"
6,129,"Weekend Recap"
6,129,"FW: PNR Balance on PNM Cr# 25672 - PO# 27190"
6,129,"FW: NNG Flowing Gas Documents"
6,129,"RE: Delay in sending you slides for today"
6,129,"RE: TW shipper imbalances"
6,129,"FW: SoCal - November 1 Changes"
6,129,"TW Shipper Imbalance/OBA Meeting"
6,129,"FW: PAA"
6,129,"Weekend Update"
6,129,"FW:"
6,129,"RE: shipper imbal $$ collected"
6,129,"Winter Ops Meeting Follow-up"
6,129,"Winter Ops Meeting Follow-up"
6,129,"FW:"
6,129,"FW: OneOk Letter"
6,129,"RE: Virginia Power Final Draft"
6,129,"RE: Virginia Power Final Draft"
6,129,"FW: Flowing Gas -  Internal UAT & External Beta testing complete: 09/28/01"
6,129,"RE: Williams Visit"
6,129,"RE: Williams Visit"
6,129,"Finalize Transwestern Presentations"
6,129,"RE: TW shipper imbalances"
6,129,"FW: SoCal - November 1 Changes"
6,129,"FW: SoCal - November 1 Changes"
6,129,"FW: SoCal - November 1 Changes"
6,129,"FW: PNR Balance on PNM Cr# 25672 - PO# 27190"
6,129,"FW: Production Migration 10/28/01"
6,129,"FW: Production Migration 10/28/01"
7,7,"FW: Socal Window Meeting"
7,7,"FW: Socal Window Meeting"
7,7,"FW:  **Rancho La Puerta s Yoga Program Applauded**"
7,7,"FW: PNM"
7,7,"RE: Weather Risk Management Newsletter - 10.31.01"
7,7,"FW:"
7,7,"FW: Vacaction schedules"
7,7,"FW: PNM"
7,25,"RE:"
7,25,"RE:"
7,25,"RE:"
7,25,"RE: FW: Forward Warning"
7,40,"FW: LADWP Gas Contract"
7,40,"FW: FW: Master purchase/sale agreement - Salt River"
7,40,"FW: NCPA RFP refresh"
7,40,"arizona"
7,40,"RE: NCPA"
7,40,""
7,40,"RE: FW: Master purchase/sale agreement - Salt River"
7,40,"RE: FW: Master purchase/sale agreement - Salt River"
7,40,"Imperial Irrigation District"
7,40,"Imperial Irrigation District"
7,40,"RE:"
7,40,""
7,40,"Las Cruces"
7,40,""
7,40,"Las Cruces"
7,40,"FW: NCPA RFP refresh"
7,40,"FW: LADWP Gas Contract"
7,40,"RE: FW: Master purchase/sale agreement - Salt River"
7,40,"RE: FW: Master purchase/sale agreement - Salt River"
7,40,"FW: LADWP Gas Contract"
7,49,"FW: LADWP Gas Contract"
7,49,"FW: LADWP Gas Contract"
7,49,"FW: NCPA RFP refresh"
7,49,"FW: NCPA RFP refresh"
7,49,"FW: 10-10-01 Presentation.ppt"
7,49,"FW: Request for electricity proposal"
7,49,"FW: Request for electricity proposal"
7,49,"Citizens Griffith"
7,49,"Citizens Griffith"
7,49,"FW: NCPA RFP refresh"
7,49,"FW: NCPA RFP refresh"
7,49,"FW: Request for electricity proposal"
7,49,"FW: Request for electricity proposal"
7,49,"Palo Alto Invoice Spreadsheet"
7,49,"Palo Alto Invoice Spreadsheet"
7,49,"FW: LADWP Gas Contract"
7,49,"FW: LADWP Gas Contract"
7,49,"FW: LADWP Gas Contract"
7,49,"FW: LADWP Gas Contract"
7,69,"Imperial Irrigation District"
7,84,"FW: FW: Forward Warning"
7,99,"phelps dodge"
7,99,"RE: Palo Alto Invoice"
7,99,"RE: Palo Alto Invoice"
7,100,""
7,100,"RE:"
7,106,"FW: FW: Forward Warning"
7,111,"FW: FW: Forward Warning"
7,125,"RE: FW: Master purchase/sale agreement - Salt River"
7,125,"FW: FW: Master purchase/sale agreement"
7,125,"FW: City of Glendale"
7,125,"RE: City of Glendale"
7,125,"RE: City of Glendale"
7,125,"RE: City of Glendale"
7,125,"City of Glendale"
7,125,"RE: FW: Master purchase/sale agreement - Salt River"
7,125,"FW: FW: Master purchase/sale agreement"
7,125,"RE: City of Glendale"
7,125,"RE: City of Glendale"
7,125,"City of Glendale"
8,4,"EPE Cuts - 10/12"
8,34,"Out of Office AutoReply: El paso parking for Monday 10/29 at 4C"
8,52,"Hourly BPA Transmission"
8,52,"Hourly BPA Transmission"
8,52,"EPE Cuts - 10/12"
8,52,"EPE Cuts - 10/12"
8,61,"EPE Cuts - 10/12"
8,61,"EPE Cuts - 10/12"
8,70,"Hourly BPA Transmission"
8,82,"EPE Cuts - 10/12"
8,82,"EPE Cuts - 10/12"
8,122,"EPE Cuts - 10/12"
8,122,"EPE Cuts - 10/12"
8,128,"Hourly BPA Transmission"
9,75,"Scheduling"
9,75,""
9,75,"Scheduling"
9,75,"Scheduling"
9,84,"FW: EIU"
10,83,"FW: enron risk remaining natgas position"
10,94,"West Fundies"
10,94,"West Fundies"
10,99,"ENA marketing staff taking origination on EES deals"
10,99,"ENA marketing staff taking origination on EES deals"
10,99,"West Fundies"
10,99,"RE: Work Hours"
10,110,"FW: must see"
10,110,"West Fundies"
10,110,"West Fundies"
10,110,"FW: must see"
11,50,"RE: Power Trading Group"
11,50,"RE: Power Trading Group"
11,116,"RE: Sheila and the Trade Promotion Authority"
11,116,"RE: Sheila and the Trade Promotion Authority"
11,116,"RE: Sheila and the Trade Promotion Authority"
11,116,"RE: Sheila and the Trade Promotion Authority"
11,134,"FW: Salary"
11,134,"RE: Sheila and the Trade Promotion Authority"
11,134,"RE: Sheila and the Trade Promotion Authority"
11,134,"RE: Sheila and the Trade Promotion Authority"
11,134,"RE: Sheila and the Trade Promotion Authority"
12,6,"RE: TW Index Deals"
12,6,"RE: TW Index Deals"
12,11,"thank you"
12,11,"thank you"
12,17,"RE: Oasis Dairy Farms Judgement - update"
12,17,"RE: Oasis Dairy Farms Judgement"
12,17,"postponed Sun Devil update for Monday 10/29"
12,17,"Sun Devil meeting"
12,17,"postponed Sun Devil update for Monday 10/29"
12,17,"RE: TW Index Deals"
12,17,"postponed Sun Devil update for Monday 10/29"
12,17,"Proposed EG Projects.xls"
12,17,"Proposed EG Projects.xls"
12,17,"RE: Oasis Dairy Farms Judgement - update"
12,17,"RE: IPANM Newsletter"
12,17,"RE: IPANM Newsletter"
12,17,"RE: Oasis Dairy Farms Judgement"
12,17,"RE: No Sun Devil update meeting Monday 10/1"
12,17,"Oasis Dairy Farms Judgement"
12,17,"RE: TW Index Deals"
12,18,"postponed Sun Devil update for Monday 10/29"
12,18,"Sun Devil meeting"
12,18,"postponed Sun Devil update for Monday 10/29"
12,18,"postponed Sun Devil update for Monday 10/29"
12,66,"Sun Devil Talking Points for Albuquerque"
12,73,"RE: TW Index Deals"
12,73,"RE: TW Index Deals"
12,98,"RE: wrong number"
12,98,"RE: wrong number"
12,135,"spinal injuries"
12,135,"Proposed EG Projects.xls"
12,135,"Oasis Dairy Farms Judgement"
12,135,"Oasis Dairy Farms Judgement"
12,142,"postponed Sun Devil update for Monday 10/29"
12,142,"Sun Devil meeting"
12,142,"postponed Sun Devil update for Monday 10/29"
12,142,"postponed Sun Devil update for Monday 10/29"
12,147,"RE: Oasis Dairy Farms Judgement - update"
12,147,"RE: Oasis Dairy Farms Judgement - update"
12,147,"RE: Oasis Dairy Farms Judgement"
12,147,"RE: Oasis Dairy Farms Judgement"
12,147,"RE: Oasis Dairy Farms Judgement - update"
12,147,"RE: Oasis Dairy Farms Judgement - update"
12,147,"RE: Oasis Dairy Farms Judgement"
12,147,"RE: Oasis Dairy Farms Judgement"
14,14,"RE: Originators Meeting"
14,14,"RE: Any changes should come from Bob s group"
14,14,"RE: Please Register to Attend the Enron Management Conference"
14,14,"RE: From their web page"
14,14,"RE:"
14,14,"RE:"
14,14,"RE: Originators Meeting"
14,14,"Stats"
14,14,"RE: You got a mention in the FT today"
14,14,"RE: Any changes should come from Bob s group"
14,14,"Stats"
14,15,"New Start"
14,15,"New Start"
14,15,"New Start"
14,15,"New Start"
14,15,"RE: Candidate"
14,16,"FW:"
14,16,"FW:"
14,25,"Don t need to call me back"
14,25,"Don t need to call me back"
14,40,"RE: Sempra"
14,40,"RE: Sempra"
14,44,"RE: EnronOnline Budgeting Method"
14,44,"RE:"
14,44,"FW: Enron Mentions"
14,44,"FW: Enron Mentions"
14,44,"RE: EnronOnline Budgeting Method"
14,44,"RE: DealBench in 2002"
14,44,"RE: Wharton Finance Conf"
14,44,"sofa"
14,44,"RE: EnronOnline Budgeting Method"
14,44,"RE:"
14,44,"FW: Enron Mentions"
14,44,"FW: Enron Mentions"
14,48,"I didn t make it"
14,48,"RE: I didn t make it"
14,48,"RE: open interest on EOL"
14,49,"End of quarter origination numbers"
14,49,"Originators Meeting"
14,49,"RE: Originators Meeting"
14,49,"RE: Originators Meeting"
14,49,"RE: Memo"
14,49,"FW: Security Update"
14,49,"FW: Security Update"
14,49,"End of quarter origination numbers"
14,49,"Originators Meeting"
14,49,"RE: Originators Meeting"
14,49,"RE: Originators Meeting"
14,64,"RE: DealBench in 2002"
14,68,"RE: DealBench in 2002"
14,83,"New Start"
14,83,"New Start"
14,83,"RE: 2002 IT Systems Development Allocations"
14,83,"New Start"
14,83,"New Start"
14,85,"FW: customer positions"
14,85,"Mary Joyce"
14,85,"FW:"
14,85,"FW: customer positions"
14,85,"Mary Joyce"
14,85,"Here s my email as per your instructions!"
14,85,"RE: DealBench in 2002"
14,85,"RE: DealBench in 2002"
14,85,"FW:"
14,85,"FW: customer positions"
14,85,"Mary Joyce"
14,85,"RE: Any changes should come from Bob s group"
14,85,"RE: Any changes should come from Bob s group"
14,88,"Re: Bid/Ask"
14,88,"New Start"
14,88,"New Start"
14,88,"New Start"
14,88,"New Start"
14,88,"Re: Bid/Ask"
14,97,""
14,97,""
14,97,""
14,97,""
14,97,""
14,97,""
14,97,""
14,116,"RE: New Deals for the week of Oct. 12"
14,117,"FW: customer positions"
14,123,"New Start"
